id,cost,category,name,brand,retail_price,department,sku,distribution_center_id
13477,22.600890809484422,Swim,MW Women's Swimsuit Two Piece Black Tankini with Bikini Bottoms,MW,54.9900016784668,Women,DBC50898CF582DFEBD6D7ADF4EAF9EB6,1
13574,19.390690801185968,Swim,Womens MW Two Piece Tankini Boyshorts Swimsuit Brown & Turquoise Ethnic Print,MW,44.9900016784668,Women,96A83C96ABBE6D0B40C72B279EBDF76E,1
2848,20.946700439925493,Active,2XU Women's Compression Recovery Sock,2XU,44.950000762939446,Women,5A2756A3CB9CDE852CAD3C97E120B656,1
3039,22.627350425997378,Active,2XU Women's Compression Race Sock,2XU,49.950000762939446,Women,F0204E1D3EE3E4B05DE4E2DDBD39E076,1
9041,20.479500227209176,Socks & Hosiery,2XU Women's Compression Race Sock,2XU,49.950000762939446,Women,70D355680E628FE1C552221F690D8DA4,1
13122,68.737372014259108,Swim,2XU Women's Swimmers Compression Long Sleeve Top,2XU,150.41000366210938,Women,8922176F5043C3196357E6E8D2D50852,1
18147,17.069900398133232,Active,2XU Non-Stirrup Compression Calf Guard,2XU,40.450000762939446,Men,41371BE284C70C592049717C38E42081,1
18363,65.0955812367481,Active,2XU Men's Compression Recovery Tights,2XU,159.94000244140625,Men,0029F088C57AD3B6EC589F9BA4F7A057,1
18394,22.977000395610929,Active,2XU Men's Compression Race Sock,2XU,49.950000762939446,Men,87549E74D3546183365AD3F438A48FC4,1
18465,27.240000218153,Active,2XU Men's Elite Compression Performance Sock,2XU,60,Men,C3EC22F418B0A5CFC919DE3E41411D38,1
18593,17.00110065520704,Active,2XU Men's Compression Recovery Sock,2XU,43.150001525878906,Men,4F9604E8959AF0FAA3BA6316B5CD1B23,1
18607,30.636169286714789,Active,2XU Men's Compression 3/4 Tights,2XU,79.989997863769531,Men,CC397301371EEC5A48FB375CE4CE7BCE,1
18644,41.287679069824208,Active,2XU Men's Elite Compression Long Sleeve Top,2XU,107.51999664306641,Men,94B6CE9C1DBB412DCC36E2850627056F,1
18664,25.838450432452561,Active,2XU Recovery Compression Leg Sleeves,2XU,59.950000762939446,Men,4148DBFEFE2CEF3F36B4866A1485E1EC,1
18708,42.597260613372327,Active,2XU Men's Thermal Compression Long Sleeve Top,2XU,111.22000122070312,Men,C64107E33AA9FEE83D57501F9A672344,1
18796,36.31391910439163,Active,2XU Men's Compression Long Sleeve Top,2XU,84.05999755859375,Men,DDBEC3BD380A444ACE1E4206072A0085,1
24644,27.872100528435407,Socks,2XU Men's Compression Race Sock,2XU,49.950000762939446,Men,C9344998D1ECC002E56B572B310A2AB1,1
24674,35.640000086277723,Socks,2XU Men's Elite Compression Performance Sock,2XU,60,Men,8921E04BEB6F494B73E3C8FE8928807A,1
24731,25.58795095982142,Socks,2XU Men's Compression Recovery Sock,2XU,43.150001525878906,Men,C5D644FA8A86AD83E43F040A9EEB4BBC,1
27569,92.6525625942932,Swim,2XU Men's Swimmers Compression Long Sleeve Top,2XU,150.41000366210938,Men,B23C5765E165D83AA924FA8F13C05F25,1
3206,38.314999952912331,Dresses,AGB Women's Long Sleeve Striped Sweater Dress,AGB,79,Women,211ED78FE91938B90F84A51944B08D5A,1
3660,21.919649713848159,Dresses,AGB Women's Short Sleeve Cowl Necked Sweater Dress,AGB,50.389999389648438,Women,9627C45DF543C816A3DDF2D8EA686A99,1
3682,18.956299259465936,Dresses,AGB Women's Striped Long Sleeve Sweater Dress With Sash,AGB,45.349998474121087,Women,898AEF0932F6AAECDA27ABA8E9903991,1
3730,39.070999938994646,Dresses,AGB Women's V-Neck Dress With Draped Side,AGB,89,Women,D8C24CA8F23C562A5600876CA2A550CE,1
3943,26.280800324571128,Dresses,AGB Women's Plus-Size Ruched Short Sleeve V-Neck Dress with Empire Waistline,AGB,53.200000762939446,Women,DA21BAE82C02D1E2B8168D57CD3FBAB7,1
5353,22.46999996714294,Pants & Capris,AGB Women's Solid Challis Palazzo Pant With Self Sash,AGB,42,Women,AA0D2A804A3510442F2FD40F2100B054,1
5433,11.640959460911304,Pants & Capris,BKE Women's Casual Linen Cotton Natural Comfortable Pants,BKE,20.209999084472656,Women,BF25356FD2A6E038F1A3A59C26687E80,1
9035,1.3983000106409191,Socks & Hosiery,HDE Women's Solid Color Premium Microfiber Tights,HDE,3.9500000476837158,Women,D91FB359652B5C9D9842B11D1C6FADA5,1
14170,1.1859000150532462,Accessories,HDE Ladies Fashion Leather Skinny Belt with Bow Buckle & Gold Accents,HDE,2.9500000476837158,Women,C5FE17B7A8D023ADE2BBB05E574EEF78,1
28411,2.083760045012236,Accessories,HDE Solid Color Suspenders - 20 Styles,HDE,4.880000114440918,Men,F512288BB4D64BBA2C024BC73646808D,1
28548,1.2803000217497349,Accessories,HDE Classic Bow Tie,HDE,2.9500000476837158,Men,D1D6E4E428DA3798F5D662CB3C8CD74F,1
28873,1.3904000092506408,Accessories,HDE Colorful Pattern Suspenders,HDE,3.9500000476837158,Men,CCFED80E87BA3E3A64B55176DF02A9D5,1
29033,1.7182500154450535,Accessories,HDE Pattern Suspenders,HDE,3.9500000476837158,Men,AA2C576BFEB26B7D269793A6F40D1961,1
25038,7.6001998779803506,Socks,Huf Plantlife Crew Socks,Huf,11.949999809265137,Men,8A58BEB9988F8B83E2F4AD93576C2F6A,1
17159,28.429830918571056,Fashion Hoodies & Sweatshirts,Independent Trading Co. Mens Sherpa Lined Full-Zip Contrast Hooded Sweatshirt (Assorted Colors),ITC,54.9900016784668,Men,986AD3ADA4D93C1C474674751F941082,1
5357,15.4504798515518,Pants & Capris,(1272) Ladies Wide Leg Smart City Trousers Light Brown,Ice,27.989999771118164,Women,82DEBD8A12B498E765A11A8E51159440,1
5440,13.46318990700826,Pants & Capris,(1272) Wide Leg Smart Soft City Trousers Black,Ice,27.989999771118164,Women,7A2347D96752880E3D58D72E9813CC14,1
5474,13.894439869390281,Pants & Capris,(1279) Skinny Trousers Military Army Look Camourflage,Ice,24.989999771118164,Women,4DEA382D82666332FB564F2E711CBC71,1
7234,9.19631984055072,Skirts,(2384) Fishtail Peplum Hem Pencil Skirt Black,Ice,24.989999771118164,Women,44D47238D7D3E17AA176019EAFAC82AF,1
7236,11.383619829264582,Skirts,ICE (2328) Stretch Black Satin Pencil Skirt-14,Ice,25.989999771118164,Women,58AE23D878A47004366189884C2F8440,1
7246,9.4520598728214953,Skirts,(2328) Satin Pencil Skirt with Skinny Belt Purple,Ice,23.989999771118164,Women,D240CB4A3E3D2ED5250AC2E1480422F0,1
7377,10.1959198788739,Skirts,(2382) Waist Detail Pencil Skirt Shadow Stripe,Ice,24.989999771118164,Women,A76C0ABE2B7B1B79E70F0073F43C3B44,1
7448,9.1713298832309267,Skirts,(2384) Fishtail Flute Skirt with Free Skinny Belt Beige,Ice,24.989999771118164,Women,987B75E2727AE55289ABD70D3F5864E6,1
7903,10.567589980136454,Blazers & Jackets,ICE (5066) ladies smart herring bone tweed jacket brown 6-16,Ice,30.989999771118164,Women,84CB17743002B4CFB81B0153CEE648FC,1
8080,37.113601108783485,Suits,(6252) Pinstripe Tailored Boot Leg Trouser Suit,Ice,57.9900016784668,Women,D4A973E303EC37692CC8923E3148EEF7,1
8089,49.165528608800166,Suits,(6249-2) Smart Satin Evening Suit with Flute Skirt Beige,Ice,75.989997863769531,Women,A992A9E939240CE589ACCF70240BDDDA,1
8093,14.139569917708933,Suits,ICE (2327) smart stretch pencil skirt + FREE belt black size 6-14,Ice,21.989999771118164,Women,7818354194C4FEAE57304ABADC2C437C,1
8101,8.50591988700248,Suits,ICE (2210) stretch pencil skirt school office navy blue sizes 4-14,Ice,13.989999771118164,Women,C035226640B6B89FFAF333F54E523C10,1
8103,38.117308918247517,Suits,ICE (6237-2) pinstripe tailored trouser suit dark brown sizes 8-16,Ice,66.989997863769531,Women,44151DE6BE734DB545EC958E77B0F9DF,1
8107,36.057561151015165,Suits,(6251) Smart Casual Tailored Trouser Suit Dark Grey,Ice,55.9900016784668,Women,7706D2DC2DA6837340EFFD985DC620B6,1
8109,37.754101099950816,Suits,(6240) Dip Hemmed Flute Skirt Suit Pinstripe Black,Ice,63.9900016784668,Women,D30D0F522A86B3665D8E3A9A91472E28,1
8110,9.7012899088031048,Suits,ICE (2356) stretch pencil skirt smart casual black 4-16,Ice,16.989999771118164,Women,71B9E42FD1490C2EE83C1BC4C4E37DA3,1
8139,59.51379877566248,Suits,(6242) Function Cocktail Lace Bolero Skirt Suit Black,Ice,95.989997863769517,Women,E025B6279C1B88D3EC0ECA6FCB6E6280,1
8145,44.834098869843032,Suits,(6249-3) Teddy Style Function Suit with Pencil Skirt Grey,Ice,75.989997863769531,Women,0C0CFD9478C6551FBFE74A7ACB6FC037,1
8148,42.906038820402728,Suits,ICE (6234) smart tailored pencil skirt suit grey stripe sizes 10-18,Ice,71.989997863769531,Women,E2C4C0B38669387A2A842E1FE391D233,1
8155,42.87359867274165,Suits,ICE (6237-1) pinstripe tailored trouser suit dark navy blue sizes 8-16,Ice,66.989997863769531,Women,FB647CA6672B0930E9D00DC384D8B16F,1
8158,15.12617992565751,Suits,ICE (2347) pencil skirt stretch sateen + FREE belt red size 6-16,Ice,25.989999771118164,Women,7AE26CBE9586DEA7D1F0FA372AA86811,1
8160,15.697959905421325,Suits,ICE (2328) pencil skirt stretch satin + FREE belt red size 6-16,Ice,25.989999771118164,Women,89D9C467C2926DE8EF12D1F3E006D06B,1
8162,9.8202198950487354,Suits,ICE smart stretch pencil skirt beige 4-16,Ice,16.989999771118164,Women,7F2776F553FE2D5F8BC9A0E0A6D9EC12,1
8185,10.261959890300371,Suits,ICE (2356) Stretch Pencil Skirt Smart Casual Wine 4-16,Ice,16.989999771118164,Women,45AB12AFA05E563BB484781693DFFC87,1
8188,35.497661251034742,Suits,(6239) Waist Detail Pencil Skirt Suit Shadow Stripe Black,Ice,55.9900016784668,Women,62161512D8B1B5DB826778917E974B21,1
8189,19.204350993917885,Suits,ICE (2359) lined chelsea beaded pencil skirt black sizes 8-18,Ice,33.9900016784668,Women,65184321C340B4D56581EE59B58D9D56,1
8191,43.697928826136206,Suits,ICE (6230) smart pencil skirt suit black shadow stripe sizes 10-20,Ice,71.989997863769531,Women,4B2944DFEA61BE814911110C21DDD974,1
8194,16.139789889234155,Suits,ICE (2328) pencil skirt stretch satin + FREE belt black size 6-16,Ice,25.989999771118164,Women,90B8E8ECA90756905BF80C293AE6A50A,1
8195,39.658078809719605,Suits,ICE (6235) smart tailored trouser suit dark grey sizes 10-20,Ice,66.989997863769531,Women,3C88C1DB16B9523B4DCDCD572AA1E16A,1
8197,16.191769897296577,Suits,ICE (2347) Pencil Skirt Stretch Sateen + Free Belt Silver Grey Size 6-16,Ice,25.989999771118164,Women,35285AA740B37F0B1933DA97BF4CA4B9,1
8199,17.165639852822423,Suits,ICE (2360) smart fully lined suit pencil skirt texture dark grey sizes 10-20,Ice,26.989999771118164,Women,653CD6F9EFEFE6D273E2C116D2A6B765,1
8208,16.217759901327788,Suits,ICE (2347) pencil skirt stretch sateen + FREE belt black size 6-16,Ice,25.989999771118164,Women,342C472B95D00421BE10E9512B532866,1
8209,9.8372098976047333,Suits,ICE (2356) towie stretch pencil skirt olympic red 4-16,Ice,16.989999771118164,Women,77AE1A5DA3B68DC65A9D1648242A29A7,1
70,56.924999834038317,Tops & Tees,LnA Women's Beach Raglan Sweater,LNA,99,Women,7CBBC409EC990F19C78C75BD1E06F215,1
791,44.6489999309415,Sweaters,LnA Women's Alexandrine Sweater,LNA,99,Women,DF7F28AC89CA37BF1ABD2F6C184FE1CF,1
2060,6.0339999981224537,Fashion Hoodies & Sweatshirts,Next Level Apparel Ladies Juniors' Soft Thermal Hoodie T-Shirt. 8021,NLA,14,Women,F8C0C968632845CD133308B1A494967F,1
1935,59.904000073671341,Fashion Hoodies & Sweatshirts,QSW Women's Native Cocoon Hoodie,QSW,128,Women,8D55A249E6BAA5C06772297520DA2051,1
1972,36.876000098884106,Fashion Hoodies & Sweatshirts,QSW Women's Seabreeze Wrap,QSW,84,Women,C4DE8CED6214345614D33FB0B16A8ACD,1
2349,38.472000047564507,Fashion Hoodies & Sweatshirts,QSW Women's Sand Dunes Hoodie Sweater,QSW,84,Women,70FCB77E6349F4467EDD7227BAA73222,1
6529,31.960000045597557,Shorts,QSW Women's Hannah's Vintage Cutoff Short,QSW,68,Women,AC10EC1ACE51B2D973CD87973A98D3AB,1
12746,27.840000092983249,Swim,TYR Sport Women's Solid Diamondback Swim Suit,TYR,60,Women,C1FCFFD51EB7C38B7209A6106D66CC84,1
12750,34.939519249829942,Swim,TYR Sport Women's Firerock Diamondback Swim Suit,TYR,77.989997863769531,Women,45B865D134D2C25CF5ED131317FE88DE,1
12757,22.781000450715425,Swim,TYR Sport Women's Solid Maxback Swim Suit,TYR,59.950000762939446,Women,5B61616B138596DFA7C219DB523F73A6,1
12762,20.816100375162065,Swim,TYR Sport Women's Solid Durafast Diamondback Workout Bikini,TYR,45.450000762939446,Women,154D7DA9E669C75EE317D46614381DD8,1
12768,21.746399482494589,Swim,TYR Sport Women's Solid Diamondback Workout Bikini Swim Suit,TYR,55.7599983215332,Women,EFCCE1C8F8C7B18FFA9C63BF6A2713A7,1
12794,17.141639625748283,Swim,TYR Sport Women's Solid Durafast Maxback Swim Suit,TYR,40.619998931884766,Women,A0098FD07DB7692267FCA4F4169C9BA2,1
12803,28.096198903571064,Swim,TYR Sport Women's Reversible Solid Diamondback Swim Suit,TYR,70.949996948242188,Women,BBF514D16A56CBA73809FD0B7E262436,1
12807,31.131429246812761,Swim,TYR Alliance Maxback Women's Suit,TYR,76.489997863769531,Women,431CFE4BD4A84B68398E14AF4BE0BDC3,1
12815,19.171920763937685,Swim,TYR Sport Women's Durafast Diamondback With Stripping Swim Suit,TYR,46.9900016784668,Women,A48DE938587144BE6BE3B95682B5B948,1
12850,20.496350471267107,Swim,TYR Sport Women's Alliance Durafast Splice Diamondback Swim Suit,TYR,54.950000762939446,Women,237949CCEAABE986AC5C1CD65CEF13FF,1
12967,22.616230652448241,Swim,TYR Sport Women's Aurora Maxback Swim Suit,TYR,59.9900016784668,Women,5E2474F1E2B6E1E2A6985974062B664C,1
13052,22.518540757543448,Swim,TYR Sport Girls' Solid Durafast Maxback Swim Suit,TYR,49.060001373291016,Women,096CE33C96792E289516407EB29B62BB,1
13077,23.744000110775232,Swim,TYR Sport Women's Universe Diamondback Swim Suit,TYR,56,Women,A14FD85EBBD38DBEDDF3CD65BA2C1DA1,1
13190,27.948000147938728,Swim,TYR Sport Women's Reversible Solid Maxback Swim Suit,TYR,68,Women,7D288F69A0110EA0ADD97AE01491E752,1
13312,30.312000132165849,Swim,TYR Sport Women's Great White Diamondback Swim Suit,TYR,72,Women,9DD48D8DF816E1B2B78A1573D0B6CE78,1
13350,21.168069395914969,Swim,TYR Sport Women's Alliance Durafast Splice Diamondback Swim Suit,TYR,52.0099983215332,Women,560A6A01A9FCE179D1D3A1D8D56758A3,1
27445,24.71966119429112,Swim,TYR Sport Men's Square Leg Short Swim Suit,TYR,38.9900016784668,Men,2AB7D3B23574C3DEA2BD278AFD0939AB,1
27457,15.897600255095959,Swim,TYR Sport Men's Solid Durafast Jammer Swim Suit,TYR,27.600000381469727,Men,8F831227B0EB6C6D09A0555531365933,1
27466,17.850000048056245,Swim,TYR Sport Men's Swim Short/Resistance Short Swim Suit,TYR,30,Men,67317D6DCC4CB778AEB9219565F5456B,1
27481,29.408000515669585,Swim,TYR Alliance Team Splice Jammer,TYR,45.950000762939446,Men,213C888198806EF1A0E2BBF2F4855C6C,1
27487,15.655589914467036,Swim,TYR Sport Men's 4-Inch Nylon Trainer-A Swim Suit,TYR,26.489999771118164,Men,978F39314267ADC0E1C50DB2615B467C,1
27510,22.571750484637921,Swim,TYR Sport Men's Solid Jammer Swim Suit,TYR,39.950000762939446,Men,4ECBB790F241666326D31F799EB85D1E,1
27529,22.824000120162964,Swim,TYR Sport Men's Poly Mesh Trainer Swim Suit,TYR,36,Men,C386CBA5332D11385672EE52D036E8C1,1
27537,24.353911066282688,Swim,TYR Sport Men's Alliance Durafast Splice Square Leg Swim Suit,TYR,39.9900016784668,Men,D012C46243D7E2391B64B221DFCC18E3,1
27552,19.317550501902403,Swim,TYR Sport Men's Solid Racer Swim Suit,TYR,33.950000762939453,Men,2AF9B1A840B4ECD522FE1CDA88C8385E,1
27599,16.436200169558823,Swim,TYR Sport Men's 8-Inch Nylon Team Trainer Swim Suit,TYR,26.510000228881839,Men,B856243E684B903DE6085DC70830792A,1
27674,27.065919520119127,Swim,TYR Sport Men's Firerock Splice Jammer Swim Suit,TYR,44.959999084472656,Men,18F16DE5C7012D9AB4E5DE2A0DCB829B,1
27812,14.894039896076579,Swim,TYR Sport Men's Solid Durafast Racer Swim Suit,TYR,24.989999771118164,Men,9729C9467900E712F46044A2E54DA67F,1
27960,15.075000037904829,Swim,TYR Sport Men's Firerock Splice Racer Swim Suit,TYR,25,Men,7428F98008346BB6AA6FC92D257505AB,1
27976,16.935750499164687,Swim,TYR Sport Men's Alliance Durafast Splice Racer Swim Suit,TYR,28.950000762939453,Men,8A39B5F5618C5F29CD29E10B4C15AADB,1
28039,21.698000088334084,Swim,TYR Sport Men's Universe Racer,TYR,38,Men,0B890A8CA95E146AE3686E4BD3B8C9D2,1
28167,24.840000048279759,Swim,TYR Sport Men's Universe Splice Jammer,TYR,40,Men,BBDBF47737D418BDC77C73EF28C50A49,1
28204,30.940000083297488,Swim,TYR Sport Men's Great White Epic Splice Jammer Swim Suit,TYR,52,Men,ECBC7B96B9EC7951187D0DA02230773D,1
1513,5.5207498882077637,Sweaters,VIP Womens Bright Crochet Pullover Sweater,VIP,12.989999771118164,Women,2B3BF3EEE2475E03885A110E9ACAAB61,1
3580,5.6519598958575727,Dresses,VIP Womens Ladies Belted Pleated Skater Party Dress,VIP,13.989999771118164,Women,630B7D8DD49A0BAB667498F287D68C16,1
4330,21.166000001132488,Jeans,YMI Juniors Five Pocket Jegging Jean,YMI,38,Women,0D5BD023A3EE11C7ABCA5B42A93C4866,1
4474,16.042479567889572,Jeans,YMI Juniors Floral Skinny,YMI,27.469999313354489,Women,0E1FEAE55E360FF05FEF58199B3FA521,1
4477,14.925300380962714,Jeans,YMI Belted Flare Leg Jeans [P466255-B1093],YMI,27.950000762939453,Women,D03A857A23B5285736C4D55E0BB067C8,1
4889,15.886519859669283,Jeans,YMI Sandblasted Stretch Skinny Jeans [P139657],YMI,28.989999771118164,Women,CF63547FADC1AA6E897A62291E0CB124,1
4946,13.824999984353781,Jeans,YMI Juniors Fleur De Lis Capri Jean,YMI,25,Women,280CF18BAF4311C92AA5A042336587D3,1
4983,15.828539850623384,Jeans,YMI Stretch Bootcut Jeans W/ Button-Flap Pockets [P362075],YMI,28.989999771118164,Women,124C3E4ADA4A529AA0FEDECE80BB42AB,1
6332,5.3024399470737578,Shorts,YMI Juniors Heavy Stitch Bermuda,YMI,11.329999923706056,Women,53B354612D26628E73986A80E254864E,1
6361,12.519989886517161,Shorts,YMI Stretch 5-Pocket Denim Bermuda Shorts [M66169],YMI,24.989999771118164,Women,38EB982EE635354D3FEBF457BEEEE736,1
6463,20.101999968290329,Shorts,YMI Juniors Colored Denim Short,YMI,38,Women,A2F04745390FD6897D09772B2CD1F581,1
6583,11.520389874376953,Shorts,YMI Cuffed Denim Shorts W/ Wide Waistband [S101437],YMI,24.989999771118164,Women,5763ABE87ED1938799203FB6E8650025,1
6591,20.25399999320507,Shorts,YMI Juniors Embroidered Short,YMI,38,Women,486FBD761BFA5400722324FDC9822ADC,1
6793,11.443229889750928,Shorts,YMI Stretch Distressed & Frayed Denim Shorts,YMI,23.989999771118164,Women,F5E536083A438CEC5B64A4954ABC17F1,1
25089,19.733719508542418,Socks,3 - Prs. 5.11 Tactical 9 inch Socks Black,5.11,31.8799991607666,Men,1CB6F99BF9ADCA74F84A17F6E5498BD6,1
29099,13.805250253187491,Accessories,Beza Geneva Money Clamp Black Matte with Wallet,Beza,34.950000762939453,Men,3540A005CE1B9C61B8C40338A7FA3B56,1
3212,25.73999997228384,Dresses,Bobi Women's Modal Jersey Cowl Neck Dress,Bobi,60,Women,0AAE0FEDE9A4D278E2F9A171E62FC76B,1
3351,41.479999832808971,Dresses,Bobi Women's Supreme Jersey Cutout Sleeve Dress,Bobi,85,Women,0B6ACE9E8971CF36F1782AA982A708DB,1
15178,27.240000106394287,Maternity,Boob Designs Fast Food Nursing Bra,Boob,60,Women,21278BABE2D47009E94CC926BCCD426A,1
24721,6.6990000121295452,Socks,ECCO Men's Cushion Mercerized Cotton Sock,ECCO,11,Men,55AEB76C83AA533B11CBC33F9E40AA95,1
24771,6.1700000241398811,Socks,ECCO Men's Crew Golf Cushion With Mesh Top Sock,ECCO,10,Men,4609A0CB0481252AB39445F70503E48F,1
25335,15.255000036209822,Socks,ECCO Men's 3-Pack Solid Rib Cushion Sock,ECCO,27,Men,6AA899171430D12D1ED53CC8C02DC3D6,1
25341,9.1888698860529061,Socks,ECCO Men's Single Cushioned Crew Socks,ECCO,14.989999771118164,Men,6DDEFCB8A5912083892616EF3C95A8B6,1
12710,43.904000259935856,Swim,Echo Design Women's Crinkle Shirt Dress,ECHO,98,Women,B83B4B4FB7DEE46FD2E688F76E3F3928,1
12717,46.728000186383731,Swim,Echo Design Women's Solid Ruched One Piece,ECHO,118,Women,646E058FAC455DE8D1E52C4C49BAAC06,1
12720,26.92800010740757,Swim,Echo Design Women's Solid Open Shoulder Dress,ECHO,68,Women,12AE3F826BB1B9873C71C353F3DF494C,1
12721,22.0320001244545,Swim,Echo Design Women's Braided Halter Dress,ECHO,48,Women,B26BE92D375BC16823077BD874693E9C,1
12734,17.904000163078308,Swim,Echo Design Women's Loco Stripe Short Caftan,ECHO,48,Women,872DE53A900F3250AE5649EA19E5C381,1
12918,20.832000106573105,Swim,Echo Design Women's Batik Leaves Butterfly Tunic,ECHO,48,Women,52C031E023C8A03F30F57246F9C3D4F9,1
12974,45.472000151872642,Swim,Echo Design Women's Graphic Diamonds Tunic With Beads,ECHO,98,Women,293643DEF1BA1161BCDCFBFE434AB76D,1
13015,11.175800020900368,Swim,Echo Design Women's Solid Butterfly With Braided Ties,ECHO,29.409999847412109,Women,9990B876C04BA1532BF63A8944989828,1
13126,24.819479168046712,Swim,Echo Design Women's Metallic Stripe Butterfly Tunic,ECHO,52.919998168945312,Women,54591B5C8D4291C395119BDBDB3A4EE9,1
13152,15.03624071214557,Swim,Echo Design Women's Silk Beach Cover Up Dress Shirt,ECHO,39.9900016784668,Women,D92D7EC47187A662AACDA2D4B4C7628E,1
13184,30.107999995350841,Swim,Echo Design Women's Mambo Circles Keyhole Tunic,ECHO,78,Women,2F4CD0A689DF7A6613B9FF4E84B34DF6,1
13226,54.280000105500221,Swim,Echo Design Women's Solid Low Back One Piece,ECHO,118,Women,B27C40F1F7FB35FCF65D89DC29748E29,1
13284,5.5866702170774074,Swim,Echo Design Women's Sundial Pareo,ECHO,13.270000457763672,Women,52D5D0F100D9DE6A78A830D358C6ADC7,1
13353,38.318000257015221,Swim,Echo Design Women's Cheetah Dress With Ties,ECHO,98,Women,18E8BBD4A4A899AFC26A4C8A12A1C308,1
13475,38.368000224232674,Swim,Echo Design Women's Mediterranean Stripe Butterfly Tunic,ECHO,88,Women,FBF76DFC000A67CAB7DC95B88F37475B,1
13489,18.864000052213669,Swim,Echo Design Women's Cheetah Butterfly Tunic,ECHO,48,Women,3A06105CF87A4A0D2B22CA218ACA4783,1
13499,9.525000024586916,Swim,Echo Design Women's Asymmetrical T-Shirt Cover-Up,ECHO,25,Women,4D230B683BF9840553AE57F4ACC96E81,1
13568,27.085500190034509,Swim,Echo Design Women's Palm Leaf Butterfly Coverups,ECHO,58.5,Women,04CD6B3A4A100219AEF16BAF900D804E,1
13952,8.9355298357319839,Accessories,Echo Design Women's Basic Touch Glove,ECHO,19.989999771118164,Women,4A3CFFE005397D4CFFDEE044F1C8D30E,1
14032,17.099999953061342,Accessories,Echo Design Women's Knit Touch Glove And Earbuds Music Set,ECHO,45,Women,2950B6AFD1A54045C0659AE2368893C8,1
14109,11.786069858881012,Accessories,Echo Design Women's Touch Ruched Gloves,ECHO,29.989999771118164,Women,5847C1B5BAD36912F13024FBE20D606E,1
14139,11.031999956816437,Accessories,Echo Design Women's Racking Stitch Newsboy Hat,ECHO,28,Women,878DF06CE009B583CE76653891AEC539,1
